id,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seat_available
2846,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,V k jain travels,A/C Seater / Sleeper (2+1),28-07-2024 01:30,05h 50m,28-07-2024 07:20,3,650,0
2847,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,V k jain travels,NON A/C Sleeper (2+1),28-07-2024 00:45,06h 00m,28-07-2024 06:45,3,800,0
2848,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,SHEKHAR TRAVELS,A/C Seater / Sleeper (2+1),28-07-2024 00:45,05h 52m,28-07-2024 06:37,3.3,600,0
2849,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Dashmesh Travels,A/C Seater / Sleeper (2+1),28-07-2024 23:00,07h 05m,29-07-2024 06:05,3.5,4000,0
2850,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,NS Travels,A/C Sleeper (2+1),28-07-2024 01:30,05h 20m,28-07-2024 06:50,3.7,700,0
2851,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,New Amar Travels,A/C Seater / Sleeper (3+1),28-07-2024 00:29,06h 31m,28-07-2024 07:00,2.1,1200,0
2852,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Rajat Rides Tours and Travels,A/C Sleeper (2+1),28-07-2024 00:50,05h 30m,28-07-2024 06:20,2.1,1341.9,0
2853,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Rajat Rides Tours and Travels,A/C Sleeper (2+1),28-07-2024 04:25,05h 50m,28-07-2024 10:15,2.8,500,0
2854,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Shri Krishna travels (NBT),AC Sleeper (2+1),28-07-2024 23:58,06h 34m,29-07-2024 06:32,2.4,1500,0
2855,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kalpana Travels Pvt. Ltd.,AC Sleeper (2+1),28-07-2024 23:25,06h 20m,29-07-2024 05:45,2.8,600,0
2856,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,New Kothari Travels,NON A/C Sleeper (2+2),28-07-2024 05:00,06h 25m,28-07-2024 11:25,2.7,707,0
2857,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kalpana Travels Pvt. Ltd.,AC Sleeper (2+1),28-07-2024 23:35,06h 28m,29-07-2024 06:03,2.5,1199,0
2858,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Hanuman Travels,Non A/C Seater / Sleeper (2+1),28-07-2024 22:55,07h 05m,29-07-2024 06:00,2.1,880,0
2859,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Shri Chirag Travel Agency,AC Sleeper (2+1),28-07-2024 02:00,05h 45m,28-07-2024 07:45,2.1,600,0
2860,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Deepak Travels,NON A/C Sleeper (2+1),28-07-2024 02:00,05h 15m,28-07-2024 07:15,2.1,900,0
2861,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Deepak Travels,A/C Seater / Sleeper (2+2),28-07-2024 23:55,06h 15m,29-07-2024 06:10,2.1,1400,0
2862,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Salasar vaishnav travels,A/C Seater / Sleeper (2+1),28-07-2024 02:00,04h 50m,28-07-2024 06:50,1.7,399,0
2863,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Deepak Travels,AC Sleeper (2+1),28-07-2024 01:20,06h 05m,28-07-2024 07:25,2.1,1650,0
2864,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Deepak Travels,A/C Seater / Sleeper (2+1),28-07-2024 23:10,07h 00m,29-07-2024 06:10,2.9,750,0
2865,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Amit Travels,A/C Seater / Sleeper (2+1),28-07-2024 05:10,05h 10m,28-07-2024 10:20,2.4,749,0
2866,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Deepak Travels,A/C Seater / Sleeper (2+1),28-07-2024 23:30,06h 00m,29-07-2024 05:30,2.6,550,0
2867,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Salasar vaishnav travels,Non A/C Seater / Sleeper (2+1),28-07-2024 23:05,07h 00m,29-07-2024 06:05,2.1,549,0
2868,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Naveen Tour and Travels,NON A/C Sleeper (2+1),28-07-2024 23:25,06h 55m,29-07-2024 06:20,2.9,2500,0
2869,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kamal travels,NON A/C Sleeper (2+1),28-07-2024 00:15,06h 12m,28-07-2024 06:27,2.6,650,0
2870,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Maan Sahib Travels,A/C Seater / Sleeper (2+1),28-07-2024 23:59,06h 43m,29-07-2024 06:42,0,800,0
2871,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Rathi Travels Business Class,NON A/C Sleeper (2+1),28-07-2024 01:05,06h 35m,28-07-2024 07:40,0,460,0
2872,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Deepak Travels,NON A/C Seater/ Sleeper (2+1),28-07-2024 01:20,05h 50m,28-07-2024 07:10,0,0,0
2873,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Om shree ji travles,NON A/C Sleeper (2+1),28-07-2024 23:20,06h 10m,29-07-2024 05:30,0,0,0
2874,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Maruti Travels Balotra,NON AC Seater / Sleeper 2+1,28-07-2024 23:45,06h 15m,29-07-2024 06:00,0,0,0
2875,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,RSRTC - 163509,Express Non AC Seater 2+3,28-07-2024 00:50,05h 45m,28-07-2024 06:35,3.1,258,42
2876,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,RSRTC - 188525,Super Luxury Volvo AC Seater Pushback 2+2,28-07-2024 00:45,06h 10m,28-07-2024 06:55,3.9,524,33
2877,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,RSRTC - 157451,Super Luxury Volvo AC Seater Pushback 2+2,28-07-2024 00:30,07h 05m,28-07-2024 07:35,4,524,42
2878,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,RSRTC - 169316,Express Non AC Seater 2+3,28-07-2024 00:30,05h 32m,28-07-2024 06:02,3.1,258,37
2879,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,RSRTC - 190961,NON AC Seater / Sleeper 2+1,28-07-2024 00:45,06h 10m,28-07-2024 06:55,3.1,334,30
2880,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,RSRTC - 163517,Express Non AC Seater 2+3,28-07-2024 22:35,06h 40m,29-07-2024 05:15,3.1,250,35
2881,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,RSRTC - 178948,Super Luxury Volvo AC Seater Pushback 2+2,28-07-2024 23:00,07h 20m,29-07-2024 06:20,3.1,524,41
2882,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Jakhar Travels And Cargo,A/C Sleeper (2+1),28-07-2024 23:25,05h 45m,29-07-2024 05:10,3.4,600,38
2883,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Jakhar Travels And Cargo,Non A/C Seater / Sleeper (2+1),28-07-2024 23:20,07h 00m,29-07-2024 06:20,3.4,330,28
2884,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Swagat Travels,A/C Seater / Sleeper (2+1),28-07-2024 00:30,06h 15m,28-07-2024 06:45,3.3,400,40
2885,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Shree Ganesh Travels,A/C Seater / Sleeper (2+1),28-07-2024 01:00,05h 57m,28-07-2024 06:57,3.2,400,36
2886,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Bhagwati Travels and Tours,A/C Seater/Sleeper (2+1),28-07-2024 23:59,05h 56m,29-07-2024 05:55,3.2,400,32
2887,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kalpana Travels Pvt. Ltd.,A/C Seater / Sleeper (2+1),28-07-2024 02:00,05h 58m,28-07-2024 07:58,2.8,600,28
2888,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Jain travels regd,NON AC Seater / Sleeper 2+1,28-07-2024 00:30,05h 40m,28-07-2024 06:10,2.3,350,27
2889,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Jain Shiv Shankar Travels,A/C Seater/Sleeper (2+1),28-07-2024 23:55,06h 47m,29-07-2024 06:42,2.6,600,40
2890,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Pooja Travels,A/C Sleeper (2+1),28-07-2024 02:30,05h 45m,28-07-2024 08:15,2.6,600,40
2891,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Jakhar Travels,A/C Sleeper (2+1),28-07-2024 00:00,06h 55m,28-07-2024 06:55,3.7,600,30
2892,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,R.S.Sodha Travels,A/C Seater / Sleeper (2+1),28-07-2024 04:30,05h 30m,28-07-2024 10:00,3.5,600,42
2893,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),28-07-2024 23:59,05h 56m,29-07-2024 05:55,3.4,599,40
2894,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),28-07-2024 23:35,06h 15m,29-07-2024 05:50,3.4,450,38
2895,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Bhagwati Travels and Tours,A/C Seater/Sleeper (2+1),28-07-2024 23:55,06h 32m,29-07-2024 06:27,3.2,400,40
2896,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Chouhan travels and Cargo,A/C Seater / Sleeper (2+1),28-07-2024 21:10,07h 42m,29-07-2024 04:52,3.2,600,0
2897,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Shree Ganesh Travels,A/C Seater / Sleeper (2+1),28-07-2024 06:00,05h 05m,28-07-2024 11:05,3.2,450,0
2898,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Gorsiya Travels,A/C Seater / Sleeper (2+1),28-07-2024 01:14,05h 46m,28-07-2024 07:00,2.9,600,0
2899,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Laxmi traveller,NON A/C Seater/ Sleeper (2+1),28-07-2024 23:40,07h 25m,29-07-2024 07:05,2.3,600,0
2900,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,RSRTC - 164064,Express Non AC Seater 2+3,28-07-2024 01:14,05h 46m,28-07-2024 07:00,3.9,265,23
2901,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,RSRTC - 189240,NON AC Seater / Sleeper 2+1,28-07-2024 01:15,05h 45m,28-07-2024 07:00,3.7,341,32
2902,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,RSRTC - 187287,NON AC Seater / Sleeper 2+1,28-07-2024 05:45,05h 02m,28-07-2024 10:47,4.3,344,42
2903,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,RSRTC - 192602,Express Non AC Seater 2+3,28-07-2024 23:40,06h 20m,29-07-2024 06:00,3.9,265,22
2904,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),28-07-2024 23:10,07h 15m,29-07-2024 06:25,4.2,333,19
2905,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),28-07-2024 22:59,07h 11m,29-07-2024 06:10,4,250,28
2906,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Babu Travels,NON A/C Seater/ Sleeper (2+1),28-07-2024 21:10,08h 20m,29-07-2024 05:30,3.4,400,13
2907,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Jakhar Travels,A/C Seater / Sleeper (2+1),28-07-2024 23:59,06h 11m,29-07-2024 06:10,3.4,350,31
2908,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Jakhar Travels,NON A/C Seater/ Sleeper (2+1),28-07-2024 00:30,06h 15m,28-07-2024 06:45,3.3,333,29
2909,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,S.Nath Travels,A/C Seater / Sleeper (2+1),28-07-2024 01:00,06h 00m,28-07-2024 07:00,3,300,24
2910,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Navrang Travels,A/C Seater / Sleeper (2+1),28-07-2024 01:15,06h 10m,28-07-2024 07:25,2.6,350,28
2911,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Jakhar Travels,A/C Seater / Sleeper (2+1),28-07-2024 01:25,05h 24m,28-07-2024 06:49,2.8,1000,31
2912,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Jai Shrinath Ji Ki ® Travels,Non A/C Seater / Sleeper (2+1),28-07-2024 02:10,05h 10m,28-07-2024 07:20,2.2,250,32
2913,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Mahadev Travels Pilani,A/C Seater / Sleeper (2+1),28-07-2024 04:10,05h 20m,28-07-2024 09:30,1.8,500,23
2914,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Ganesh Travels,NON A/C Seater/ Sleeper (2+1),28-07-2024 04:20,05h 00m,28-07-2024 09:20,1.3,300,15
2915,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Navrang Travels,A/C Seater / Sleeper (2+1),28-07-2024 04:30,06h 20m,28-07-2024 10:50,1.4,300,34
2916,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Jakhar Travels,NON A/C Seater/ Sleeper (2+1),28-07-2024 04:40,05h 24m,28-07-2024 10:04,4.4,300,37
2917,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Sangam Travels,AC Sleeper (2+1),28-07-2024 04:45,07h 20m,28-07-2024 12:05,3.5,799,20
2918,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,M R Travels,NON AC Seater / Sleeper 2+1,28-07-2024 05:10,05h 15m,28-07-2024 10:25,2.9,500,25
2919,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Ganesh Travels,NON A/C Seater/ Sleeper (2+1),28-07-2024 05:50,07h 00m,28-07-2024 12:50,2.5,0,20
2920,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Ganesh Travels,NON A/C Seater/ Sleeper (2+1),28-07-2024 06:10,05h 24m,28-07-2024 11:34,2.4,0,0
2921,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Babu Travels,Bharat Benz A/C Sleeper (2+1),28-07-2024 06:15,06h 15m,28-07-2024 12:30,1.2,0,0
2922,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Ganesh Travels,A/C Seater / Sleeper (2+1),28-07-2024 07:00,07h 20m,28-07-2024 14:20,2,0,0
2923,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Babu Travels,A/C Sleeper (2+1),28-07-2024 07:15,05h 39m,28-07-2024 12:54,3.6,0,0
2924,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Paras Travels,A/C Seater / Sleeper (2+1),28-07-2024 07:50,06h 45m,28-07-2024 14:35,4.1,350,6
2925,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Jai Shrinath Ji Ki ® Travels,Non A/C Seater / Sleeper (2+1),28-07-2024 08:00,07h 50m,28-07-2024 15:50,3.8,350,26
2926,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Jakhar Travels,NON A/C Seater/ Sleeper (2+1),28-07-2024 08:05,05h 59m,28-07-2024 14:04,3.7,350,22
2927,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,AdRadhey Travels,NON AC Seater / Sleeper 2+1,28-07-2024 08:50,06h 55m,28-07-2024 15:45,3.8,380,17
2928,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,M R Travels,A/C Seater / Sleeper (2+1),28-07-2024 09:15,07h 35m,28-07-2024 16:50,3,500,5
2929,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Navrang Travels,A/C Seater / Sleeper (2+1),28-07-2024 09:40,07h 20m,28-07-2024 17:00,4.2,429,28
2930,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Shre Ganesh Travels,Bharat Benz A/C Seater /Sleeper (2+1),28-07-2024 10:10,05h 50m,28-07-2024 16:00,3,572,33
2931,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Babu Travels,Non A/C Seater / Sleeper (2+1),28-07-2024 10:35,07h 00m,28-07-2024 17:35,3.6,450,8
2932,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Jakhar Travels,A/C Seater / Sleeper (2+1),28-07-2024 11:15,05h 45m,28-07-2024 17:00,2.2,800,31
2933,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Siddhivinayak Travels,A/C Seater / Sleeper (2+1),28-07-2024 12:15,05h 45m,28-07-2024 18:00,1.6,640,10
2934,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Babu Travels,A/C Sleeper (2+1),28-07-2024 12:30,05h 30m,28-07-2024 18:00,2.5,284.76,33
2935,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Jai Shrinath Ji Ki ® Travels,NON AC Seater / Sleeper 2+1,28-07-2024 13:00,06h 20m,28-07-2024 19:20,2.2,0,0
2936,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Samreen Travels,AC Sleeper (2+1),28-07-2024 13:15,06h 15m,28-07-2024 19:30,1.4,0,0
2937,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Shree Laxmi Yatra,NON A/C Sleeper (2+1),28-07-2024 13:40,06h 40m,28-07-2024 20:20,2.6,0,0
2938,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Jay Bajrang Travels,A/C Seater / Sleeper (2+1),28-07-2024 14:00,06h 20m,28-07-2024 20:20,2.2,0,0
2939,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,RSRTC - 163483,Express Non AC Seater 2+3,28-07-2024 14:15,05h 45m,28-07-2024 20:00,4.4,212,28
2940,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,RSRTC - 158796,Super Luxury Volvo AC Seater Pushback 2+2,28-07-2024 14:25,04h 35m,28-07-2024 19:00,4.4,438,42
2941,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Jain travels regd,NON AC Seater / Sleeper 2+1,28-07-2024 14:30,06h 15m,28-07-2024 20:45,4,350,32
2942,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Ashok Travels Mandsaur Group,Non A/C Seater / Sleeper (2+1),28-07-2024 15:15,06h 10m,28-07-2024 21:25,3.8,400,34
2943,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),28-07-2024 15:45,07h 00m,28-07-2024 22:45,4.7,475,42
2944,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),28-07-2024 16:15,06h 15m,28-07-2024 22:30,4.8,550,40
2945,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Hans Travels (I) Private Limited,A/C Sleeper (2+1),28-07-2024 16:20,08h 25m,29-07-2024 00:45,3.2,400,34
2946,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Jain travels regd,A/C Seater / Sleeper (2+1),28-07-2024 16:45,06h 30m,28-07-2024 23:15,3.7,400,17
2947,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Gajraj Travels,NON A/C Seater/ Sleeper (2+1),28-07-2024 17:15,05h 30m,28-07-2024 22:45,4.5,400,40
2948,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Gajraj Travels,Non A/C Seater / Sleeper (2+1),28-07-2024 17:20,07h 50m,29-07-2024 01:10,4.5,400,34
2949,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,M R Travels,NON A/C Seater/ Sleeper (2+1),28-07-2024 17:30,07h 50m,29-07-2024 01:20,4.4,360,38
2950,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Gajraj Travels,NON A/C Seater/ Sleeper (2+1),28-07-2024 17:55,07h 50m,29-07-2024 01:45,4.5,360,31
2951,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Jain travels regd,NON AC Seater / Sleeper 2+1,28-07-2024 18:25,07h 05m,29-07-2024 01:30,4,360,33
2952,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,CHANDRA RAJ TRAVELS,A/C Seater / Sleeper (2+1),28-07-2024 18:55,06h 20m,29-07-2024 01:15,3.3,460,30
2953,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Jain travels regd,NON AC Seater / Sleeper 2+1,28-07-2024 19:25,06h 50m,29-07-2024 02:15,4,360,0
2954,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Gajraj Travels,Non A/C Seater / Sleeper (2+1),28-07-2024 19:30,05h 55m,29-07-2024 01:25,4.5,360,0
2955,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Jain travels regd,A/C Seater / Sleeper (2+1),28-07-2024 19:45,06h 15m,29-07-2024 02:00,3.5,460,0
2956,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Jakhar Travels,A/C Seater / Sleeper (2+1),28-07-2024 19:55,06h 35m,29-07-2024 02:30,3.7,401,0
2957,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,CHANDRA RAJ TRAVELS,A/C Seater / Sleeper (2+1),28-07-2024 20:00,06h 45m,29-07-2024 02:45,3.3,460,0
2958,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Jai Shankar Travels,NON A/C Sleeper (2+1),28-07-2024 20:00,07h 35m,29-07-2024 03:35,2.3,500,0
2959,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Laxmi traveller,A/C Seater / Sleeper (2+1),28-07-2024 20:10,07h 10m,29-07-2024 03:20,4,400,0
2960,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,M R Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),28-07-2024 20:15,06h 00m,29-07-2024 02:15,3.1,1100,0
2961,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Kamlesh Travels,A/C Seater / Sleeper (2+1),28-07-2024 20:25,06h 05m,29-07-2024 02:30,2.3,800,0
2962,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Laxmi traveller,A/C Seater / Sleeper (2+1),28-07-2024 20:25,06h 35m,29-07-2024 03:00,0,1500,0
2963,Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner,RSRTC - 189225,Super Luxury Volvo AC Seater Pushback 2+2,28-07-2024 20:30,05h 30m,29-07-2024 02:00,3.2,421,42
2964,Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Milan Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),28-07-2024 20:35,06h 25m,29-07-2024 03:00,4.6,714,42
